key,0,1,2,3
1957,"Tantra Gaiters",2036,"Class/Job Gear",2
1958,"Ravager's Helm",432,"Class/Job Gear",3
1959,"Ravager's Cuirass",433,"Class/Job Gear",3
1960,"Ravager's Chains",434,"Class/Job Gear",3
1961,"Ravager's Breeches",435,"Class/Job Gear",3
1962,"Ravager's Warboots",436,"Class/Job Gear",3
1963,"Dragonlancer's Mesail",1432,"Class/Job Gear",4
1964,"Dragonlancer's Plackart",1433,"Class/Job Gear",4
1965,"Dragonlancer's Vambraces",1434,"Class/Job Gear",4
1966,"Dragonlancer's Cuissots",1435,"Class/Job Gear",4
1967,"Dragonlancer's Schynbalds",1436,"Class/Job Gear",4
1968,"Aoidos' Turban",3232,"Class/Job Gear",5
1969,"Aoidos' Cloak",3233,"Class/Job Gear",5
1970,"Aoidos' Shoulder Gloves",3234,"Class/Job Gear",5
1971,"Aoidos' Tights",3235,"Class/Job Gear",5
1972,"Aoidos' Thighboots",3236,"Class/Job Gear",5
1973,"Iga Zukin",2632,"Class/Job Gear",6
1974,"Iga Ningi",2633,"Class/Job Gear",6
1975,"Iga Tekko",2634,"Class/Job Gear",6
1976,"Iga Hakama",2635,"Class/Job Gear",6
1977,"Iga Kyahan",2636,"Class/Job Gear",6
1978,"Chaos Burgeonet",632,"Class/Job Gear",175
1979,"Chaos Cuirass",633,"Class/Job Gear",175
1980,"Chaos Gauntlets",634,"Class/Job Gear",175
1981,"Chaos Flanchard",635,"Class/Job Gear",175
1982,"Chaos Sollerets",636,"Class/Job Gear",175
1983,"Machinist's Goggles",3432,"Class/Job Gear",174
1984,"Machinist's Shirt",3433,"Class/Job Gear",174
1985,"Machinist's Gloves",3434,"Class/Job Gear",174
1986,"Machinist's Brais",3435,"Class/Job Gear",174
1987,"Machinist's Boots",3436,"Class/Job Gear",174
1988,"Orison Hood",5232,"Class/Job Gear",7
1989,"Orison Robe",5233,"Class/Job Gear",7
1990,"Orison Fingerless Gloves",5234,"Class/Job Gear",7
1991,"Orison Skirt",5235,"Class/Job Gear",7
1992,"Orison Thighboots",5236,"Class/Job Gear",7
1993,"Goetia Tricorne",4232,"Class/Job Gear",8
1994,"Goetia Coat",4233,"Class/Job Gear",8
1995,"Goetia Gloves",4234,"Class/Job Gear",8
1996,"Goetia Chausses",4235,"Class/Job Gear",8
1997,"Goetia Thighboots",4236,"Class/Job Gear",8
1998,"Caller's Horn",4432,"Class/Job Gear",9
1999,"Caller's Himation",4433,"Class/Job Gear",9
2000,"Caller's Armlets",4434,"Class/Job Gear",9
2001,"Caller's Loincloth",4435,"Class/Job Gear",9
2002,"Caller's Sandals",4436,"Class/Job Gear",9
2003,"Savant's Top Hat",5432,"Class/Job Gear",10
2004,"Savant's Overcoat",5433,"Class/Job Gear",10
2005,"Savant's Aethercell Gloves",5434,"Class/Job Gear",10
2006,"Savant's Culottes",5435,"Class/Job Gear",10
2007,"Savant's Boots",5436,"Class/Job Gear",10
2008,"Welkin Hat",5632,"Class/Job Gear",176
2009,"Welkin Robe",5633,"Class/Job Gear",176
2010,"Welkin Half Sleeves",5634,"Class/Job Gear",176
2011,"Welkin Breeches",5635,"Class/Job Gear",176
2012,"Welkin Shoes",5636,"Class/Job Gear",176
2013,"Lynxfang Armet",613,"Class/Job Gear",175
2014,"Lynxfang Cuirass",614,"Class/Job Gear",175
2015,"Lynxfang Gauntlets",615,"Class/Job Gear",175
2016,"Lynxfang Breeches",616,"Class/Job Gear",175
2017,"Lynxfang Sabatons",617,"Class/Job Gear",175
2018,"Lynxliege Armet",625,"Class/Job Gear",175
2019,"Lynxliege Cuirass",626,"Class/Job Gear",175
2020,"Lynxliege Gauntlets",627,"Class/Job Gear",175
2021,"Lynxliege Breeches",628,"Class/Job Gear",175
2022,"Lynxliege Sabatons",629,"Class/Job Gear",175
2023,"Parrotbeak Mask",3413,"Class/Job Gear",174
2024,"Parrotbeak Coat",3414,"Class/Job Gear",174
2025,"Parrotbeak Gloves",3415,"Class/Job Gear",174
2026,"Parrotbeak Breeches",3416,"Class/Job Gear",174
2027,"Parrotbeak Boots",3417,"Class/Job Gear",174
2028,"Parrotliege Mask",3425,"Class/Job Gear",174
2029,"Parrotliege Coat",3426,"Class/Job Gear",174
2030,"Parrotliege Gloves",3427,"Class/Job Gear",174
2031,"Parrotliege Breeches",3428,"Class/Job Gear",174
2032,"Parrotliege Boots",3429,"Class/Job Gear",174
2033,"Owlsight Hood",5613,"Class/Job Gear",176
2034,"Owlsight Coat",5614,"Class/Job Gear",176
2035,"Owlsight Armguards",5615,"Class/Job Gear",176
2036,"Owlsight Hose",5616,"Class/Job Gear",176
2037,"Owlsight Boots",5617,"Class/Job Gear",176
2038,"Owlliege Hood",5625,"Class/Job Gear",176
2039,"Owlliege Coat",5626,"Class/Job Gear",176
2040,"Owlliege Armguards",5627,"Class/Job Gear",176
2041,"Owlliege Hose",5628,"Class/Job Gear",176
2042,"Owlliege Boots",5629,"Class/Job Gear",176
2043,"",7004,"Class/Job Gear",131
2044,"",7005,"Class/Job Gear",131
2045,"",7006,"Class/Job Gear",131
2046,"",7007,"Class/Job Gear",131
2047,"",7008,"Class/Job Gear",131
2048,"",7204,"Class/Job Gear",132
2049,"",7205,"Class/Job Gear",132
2050,"",7206,"Class/Job Gear",132
2051,"",7207,"Class/Job Gear",132
2052,"",7208,"Class/Job Gear",132
2053,"",7404,"Class/Job Gear",133
2054,"",7405,"Class/Job Gear",133
2055,"",7406,"Class/Job Gear",133
2056,"",7407,"Class/Job Gear",133
2057,"",7408,"Class/Job Gear",133
2058,"",7604,"Class/Job Gear",134
2059,"",7605,"Class/Job Gear",134
2060,"",7606,"Class/Job Gear",134
2061,"",7607,"Class/Job Gear",134
2062,"",7608,"Class/Job Gear",134
2063,"",7804,"Class/Job Gear",135
2064,"",7805,"Class/Job Gear",135
2065,"",7806,"Class/Job Gear",135
2066,"",7807,"Class/Job Gear",135
2067,"",7808,"Class/Job Gear",135
2068,"",8004,"Class/Job Gear",136
2069,"",8005,"Class/Job Gear",136
2070,"",8006,"Class/Job Gear",136
2071,"",8007,"Class/Job Gear",136
2072,"",8008,"Class/Job Gear",136
2073,"",8204,"Class/Job Gear",137
2074,"",8205,"Class/Job Gear",137
2075,"",8206,"Class/Job Gear",137
2076,"",8207,"Class/Job Gear",137
2077,"",8208,"Class/Job Gear",137
2078,"",8404,"Class/Job Gear",138
2079,"",8405,"Class/Job Gear",138
2080,"",8406,"Class/Job Gear",138
2081,"",8407,"Class/Job Gear",138
2082,"",8408,"Class/Job Gear",138
2083,"",9004,"Class/Job Gear",139
2084,"",9005,"Class/Job Gear",139
2085,"",9006,"Class/Job Gear",139
2086,"",9007,"Class/Job Gear",139
2087,"",9008,"Class/Job Gear",139
2088,"",9204,"Class/Job Gear",140
2089,"",9205,"Class/Job Gear",140
2090,"",9206,"Class/Job Gear",140
2091,"",9207,"Class/Job Gear",140
2092,"",9208,"Class/Job Gear",140
2093,"",9404,"Class/Job Gear",141
2094,"",9405,"Class/Job Gear",141
2095,"",9406,"Class/Job Gear",141
2096,"",9407,"Class/Job Gear",141
2097,"",9408,"Class/Job Gear",141
2098,"",7016,"Class/Job Gear",131
2099,"",7017,"Class/Job Gear",131
2100,"",7018,"Class/Job Gear",131
2101,"",7019,"Class/Job Gear",131
2102,"",7020,"Class/Job Gear",131
2103,"",7216,"Class/Job Gear",132
2104,"",7217,"Class/Job Gear",132
2105,"",7218,"Class/Job Gear",132
2106,"",7219,"Class/Job Gear",132
2107,"",7220,"Class/Job Gear",132
2108,"",7416,"Class/Job Gear",133
2109,"",7417,"Class/Job Gear",133
2110,"",7418,"Class/Job Gear",133
2111,"",7419,"Class/Job Gear",133
2112,"",7420,"Class/Job Gear",133
2113,"",7616,"Class/Job Gear",134
2114,"",7617,"Class/Job Gear",134
2115,"",7618,"Class/Job Gear",134
2116,"",7619,"Class/Job Gear",134
2117,"",7620,"Class/Job Gear",134
2118,"",7816,"Class/Job Gear",135
2119,"",7817,"Class/Job Gear",135
2120,"",7818,"Class/Job Gear",135
2121,"",7819,"Class/Job Gear",135
2122,"",7820,"Class/Job Gear",135
2123,"",8016,"Class/Job Gear",136
2124,"",8017,"Class/Job Gear",136
2125,"",8018,"Class/Job Gear",136
2126,"",8019,"Class/Job Gear",136
2127,"",8020,"Class/Job Gear",136
2128,"",8216,"Class/Job Gear",137
2129,"",8217,"Class/Job Gear",137
2130,"",8218,"Class/Job Gear",137
2131,"",8219,"Class/Job Gear",137
2132,"",8220,"Class/Job Gear",137
2133,"",8416,"Class/Job Gear",138
2134,"",8417,"Class/Job Gear",138
2135,"",8418,"Class/Job Gear",138
2136,"",8419,"Class/Job Gear",138
2137,"",8420,"Class/Job Gear",138
2138,"",9016,"Class/Job Gear",139
2139,"",9017,"Class/Job Gear",139
2140,"",9018,"Class/Job Gear",139
2141,"",9019,"Class/Job Gear",139
2142,"",9020,"Class/Job Gear",139
2143,"",9216,"Class/Job Gear",140
2144,"",9217,"Class/Job Gear",140
2145,"",9218,"Class/Job Gear",140
2146,"",9219,"Class/Job Gear",140
2147,"",9220,"Class/Job Gear",140
2148,"",9416,"Class/Job Gear",141
2149,"",9417,"Class/Job Gear",141
2150,"",9418,"Class/Job Gear",141
2151,"",9419,"Class/Job Gear",141
2152,"",9420,"Class/Job Gear",141
2153,"Augmented Millkeep's Saw",7009,"Class/Job Gear",131
2154,"Augmented Forgekeep's Hammer",7209,"Class/Job Gear",132
2155,"Augmented Hammerkeep's Beetle",7409,"Class/Job Gear",133
2156,"Augmented Gemkeep's Mallet",7609,"Class/Job Gear",134
2157,"Augmented Hidekeep's Knife",7809,"Class/Job Gear",135
2158,"Augmented Boltkeep's Needle",8009,"Class/Job Gear",136
2159,"Augmented Cauldronkeep's Alembic",8209,"Class/Job Gear",137
2160,"Augmented Galleykeep's Frypan",8409,"Class/Job Gear",138
2161,"Augmented Minekeep's Pickaxe",9009,"Class/Job Gear",139
2162,"Augmented Fieldkeep's Hatchet",9209,"Class/Job Gear",140
2163,"Augmented Tacklekeep's Rod",9409,"Class/Job Gear",141
2164,"Augmented Millkeep's Cap",7010,"Class/Job Gear",131
2165,"Augmented Millkeep's Apron",7011,"Class/Job Gear",131
2166,"Augmented Millkeep's Gloves",7012,"Class/Job Gear",131
2167,"Augmented Millkeep's Slops",7013,"Class/Job Gear",131
2168,"Augmented Millkeep's Workboots",7014,"Class/Job Gear",131
2169,"Augmented Forgekeep's Goggles",7210,"Class/Job Gear",132
2170,"Augmented Forgekeep's Redingote",7211,"Class/Job Gear",132
2171,"Augmented Forgekeep's Gloves",7212,"Class/Job Gear",132
2172,"Augmented Forgekeep's Slops",7213,"Class/Job Gear",132
2173,"Augmented Forgekeep's Sandals",7214,"Class/Job Gear",132
2174,"Augmented Hammerkeep's Visor",7410,"Class/Job Gear",133
2175,"Augmented Hammerkeep's Waist Apron",7411,"Class/Job Gear",133
2176,"Augmented Hammerkeep's Work Gloves",7412,"Class/Job Gear",133
2177,"Augmented Hammerkeep's Slops",7413,"Class/Job Gear",133
2178,"Augmented Hammerkeep's Workboots",7414,"Class/Job Gear",133
2179,"Augmented Gemkeep's Coronal",7610,"Class/Job Gear",134
2180,"Augmented Gemkeep's Gown",7611,"Class/Job Gear",134
2181,"Augmented Gemkeep's Chaplets",7612,"Class/Job Gear",134
2182,"Augmented Gemkeep's Trousers",7613,"Class/Job Gear",134
2183,"Augmented Gemkeep's Sandals",7614,"Class/Job Gear",134
2184,"Augmented Hidekeep's Cap",7810,"Class/Job Gear",135
2185,"Augmented Hidekeep's Apron",7811,"Class/Job Gear",135
2186,"Augmented Hidekeep's Gloves",7812,"Class/Job Gear",135
2187,"Augmented Hidekeep's Trousers",7813,"Class/Job Gear",135
2188,"Augmented Hidekeep's Workboots",7814,"Class/Job Gear",135
2189,"Augmented Boltkeep's Gibus",8010,"Class/Job Gear",136
2190,"Augmented Boltkeep's Dreadnought",8011,"Class/Job Gear",136
2191,"Augmented Boltkeep's Gloves",8012,"Class/Job Gear",136
2192,"Augmented Boltkeep's Slacks",8013,"Class/Job Gear",136
2193,"Augmented Boltkeep's Top Boots",8014,"Class/Job Gear",136
2194,"Augmented Cauldronkeep's Spectacles",8210,"Class/Job Gear",137
2195,"Augmented Cauldronkeep's Overcoat",8211,"Class/Job Gear",137
2196,"Augmented Cauldronkeep's Gloves",8212,"Class/Job Gear",137
2197,"Augmented Cauldronkeep's Longkilt",8213,"Class/Job Gear",137
2198,"Augmented Cauldronkeep's Jackboots",8214,"Class/Job Gear",137
2199,"Augmented Galleykeep's Toque",8410,"Class/Job Gear",138
2200,"Augmented Galleykeep's Whites",8411,"Class/Job Gear",138
2201,"Augmented Galleykeep's Gloves",8412,"Class/Job Gear",138
2202,"Augmented Galleykeep's Trousers",8413,"Class/Job Gear",138
2203,"Augmented Galleykeep's Top Boots",8414,"Class/Job Gear",138
2204,"Augmented Minekeep's Helmet",9010,"Class/Job Gear",139
2205,"Augmented Minekeep's Overalls",9011,"Class/Job Gear",139
2206,"Augmented Minekeep's Work Gloves",9012,"Class/Job Gear",139
2207,"Augmented Minekeep's Slops",9013,"Class/Job Gear",139
2208,"Augmented Minekeep's Workboots",9014,"Class/Job Gear",139
2209,"Augmented Fieldkeep's Canotier",9210,"Class/Job Gear",140
2210,"Augmented Fieldkeep's Shirt",9211,"Class/Job Gear",140
2211,"Augmented Fieldkeep's Corsage",9212,"Class/Job Gear",140
2212,"Augmented Fieldkeep's Slops",9213,"Class/Job Gear",140
2213,"Augmented Fieldkeep's Jackboots",9214,"Class/Job Gear",140
2214,"Augmented Tacklekeep's Cap",9410,"Class/Job Gear",141
2215,"Augmented Tacklekeep's Vest",9411,"Class/Job Gear",141
2216,"Augmented Tacklekeep's Gloves",9412,"Class/Job Gear",141
2217,"Augmented Tacklekeep's Gaskins",9413,"Class/Job Gear",141
2218,"Augmented Tacklekeep's Waders",9414,"Class/Job Gear",141
2219,"Augmented Millkeep's Claw Hammer",7015,"Class/Job Gear",131
2220,"Augmented Forgekeep's File",7215,"Class/Job Gear",132
2221,"Augmented Hammerkeep's Pliers",7415,"Class/Job Gear",133
2222,"Augmented Gemkeep's Grinding Wheel",7615,"Class/Job Gear",134
2223,"Augmented Hidekeep's Awl",7815,"Class/Job Gear",135
2224,"Augmented Boltkeep's Spinning Wheel",8015,"Class/Job Gear",136
2225,"Augmented Cauldronkeep's Mortar",8215,"Class/Job Gear",137
2226,"Augmented Galleykeep's Culinary Knife",8415,"Class/Job Gear",138
2227,"Augmented Minekeep's Sledgehammer",9015,"Class/Job Gear",139
2228,"Augmented Fieldkeep's Scythe",9215,"Class/Job Gear",140
2229,"Antiquated Chivalrous Circlet",239,"Class/Job Gear",1
2230,"Antiquated Chivalrous Surcoat",240,"Class/Job Gear",1
2231,"Antiquated Chivalrous Gauntlets",241,"Class/Job Gear",1
2232,"Antiquated Chivalrous Cuisses",242,"Class/Job Gear",1
2233,"Antiquated Chivalrous Sollerets",243,"Class/Job Gear",1
2234,"Antiquated Pacifist's Circlet",2039,"Class/Job Gear",2
2235,"Antiquated Pacifist's Vest",2040,"Class/Job Gear",2
2236,"Antiquated Pacifist's Armguards",2041,"Class/Job Gear",2
2237,"Antiquated Pacifist's Gaskins",2042,"Class/Job Gear",2
2238,"Antiquated Pacifist's Boots",2043,"Class/Job Gear",2
2239,"Antiquated Brutal Visor",439,"Class/Job Gear",3
2240,"Antiquated Brutal Lorica",440,"Class/Job Gear",3
2241,"Antiquated Brutal Gauntlets",441,"Class/Job Gear",3
2242,"Antiquated Brutal Breeches",442,"Class/Job Gear",3
2243,"Antiquated Brutal Sollerets",443,"Class/Job Gear",3
2244,"Antiquated Trueblood Armet",1439,"Class/Job Gear",4
2245,"Antiquated Trueblood Mail",1440,"Class/Job Gear",4
2246,"Antiquated Trueblood Gauntlets",1441,"Class/Job Gear",4
2247,"Antiquated Trueblood Brais",1442,"Class/Job Gear",4
2248,"Antiquated Trueblood Greaves",1443,"Class/Job Gear",4
2249,"Antiquated Storyteller's Chapeau",3239,"Class/Job Gear",5
2250,"Antiquated Storyteller's Coat",3240,"Class/Job Gear",5
2251,"Antiquated Storyteller's Gloves",3241,"Class/Job Gear",5
2252,"Antiquated Storyteller's Bottoms",3242,"Class/Job Gear",5
2253,"Antiquated Storyteller's Boots",3243,"Class/Job Gear",5
2254,"Antiquated Seventh Heaven Circlet",5239,"Class/Job Gear",7
2255,"Antiquated Seventh Heaven Top",5240,"Class/Job Gear",7
2256,"Antiquated Seventh Heaven Fingerless Gloves",5241,"Class/Job Gear",7
2257,"Antiquated Seventh Heaven Bottoms",5242,"Class/Job Gear",7
2258,"Antiquated Seventh Heaven Thighboots",5243,"Class/Job Gear",7
2259,"Antiquated Seventh Hell Petasos",4239,"Class/Job Gear",8
2260,"Antiquated Seventh Hell Coat",4240,"Class/Job Gear",8
2261,"Antiquated Seventh Hell Gloves",4241,"Class/Job Gear",8
2262,"Antiquated Seventh Hell Breeches",4242,"Class/Job Gear",8
2263,"Antiquated Seventh Hell Thighboots",4243,"Class/Job Gear",8
2264,"Antiquated Channeler's Horn",4439,"Class/Job Gear",9
2265,"Antiquated Channeler's Vest",4440,"Class/Job Gear",9
2266,"Antiquated Channeler's Armlets",4441,"Class/Job Gear",9
2267,"Antiquated Channeler's Halfslops",4442,"Class/Job Gear",9
2268,"Antiquated Channeler's Boots",4443,"Class/Job Gear",9
2269,"Antiquated Orator's Mortarboard",5439,"Class/Job Gear",10
2270,"Antiquated Orator's Coat",5440,"Class/Job Gear",10
2271,"Antiquated Orator's Cuffs",5441,"Class/Job Gear",10
2272,"Antiquated Orator's Bottoms",5442,"Class/Job Gear",10
2273,"Antiquated Orator's Shoes",5443,"Class/Job Gear",10
2274,"Antiquated Kage-kakushi Somen",2639,"Class/Job Gear",6
2275,"Antiquated Kage-kakushi Chainmail",2640,"Class/Job Gear",6
2276,"Antiquated Kage-kakushi Tekko",2641,"Class/Job Gear",6
2277,"Antiquated Kage-kakushi Hakama",2642,"Class/Job Gear",6
2278,"Antiquated Kage-kakushi Kyahan",2643,"Class/Job Gear",6
2279,"Antiquated Abyss Burgeonet",639,"Class/Job Gear",175
2280,"Antiquated Abyss Cuirass",640,"Class/Job Gear",175
2281,"Antiquated Abyss Gauntlets",641,"Class/Job Gear",175
2282,"Antiquated Abyss Flanchard",642,"Class/Job Gear",175
2283,"Antiquated Abyss Sollerets",643,"Class/Job Gear",175
2284,"Antiquated Gunner's Goggles",3439,"Class/Job Gear",174
2285,"Antiquated Gunner's Coat",3440,"Class/Job Gear",174
2286,"Antiquated Gunner's Gloves",3441,"Class/Job Gear",174
2287,"Antiquated Gunner's Trousers",3442,"Class/Job Gear",174
2288,"Antiquated Gunner's Thighboots",3443,"Class/Job Gear",174
2289,"Antiquated Constellation Turban",5639,"Class/Job Gear",176
2290,"Antiquated Constellation Top",5640,"Class/Job Gear",176
2291,"Antiquated Constellation Armlets",5641,"Class/Job Gear",176
2292,"Antiquated Constellation Gaskins",5642,"Class/Job Gear",176
2293,"Antiquated Constellation Sandals",5643,"Class/Job Gear",176
2294,"Antiquated Myochin Jingasa",2239,"Class/Job Gear",177
2295,"Antiquated Myochin Haori",2240,"Class/Job Gear",177
2296,"Antiquated Myochin Tekko",2241,"Class/Job Gear",177
2297,"Antiquated Myochin Hakama",2242,"Class/Job Gear",177
2298,"Antiquated Myochin Geta",2243,"Class/Job Gear",177
2299,"Antiquated Duelist's Chapeau",4639,"Class/Job Gear",178
2300,"Antiquated Duelist's Tabard",4640,"Class/Job Gear",178
2301,"Antiquated Duelist's Gloves",4641,"Class/Job Gear",178
2302,"Antiquated Duelist's Breeches",4642,"Class/Job Gear",178
2303,"Antiquated Duelist's Thighboots",4643,"Class/Job Gear",178
2304,"Antiquated Galatyn",237,"Class/Job Gear",1
2305,"Antiquated Sudarshana Chakra",2037,"Class/Job Gear",2
2306,"Antiquated Farsha",437,"Class/Job Gear",3
2307,"Antiquated Ryunohige",1437,"Class/Job Gear",4
2308,"Antiquated Failnaught",3237,"Class/Job Gear",5
2309,"Antiquated Nagi",2637,"Class/Job Gear",6
2310,"Antiquated Caladbolg",637,"Class/Job Gear",175
2311,"Antiquated Outsider",3437,"Class/Job Gear",174
2312,"Antiquated Aymur",5237,"Class/Job Gear",7
2313,"Antiquated Vanargand",4237,"Class/Job Gear",8
2314,"Antiquated Lemegeton",4437,"Class/Job Gear",9
2315,"Antiquated Organum",5437,"Class/Job Gear",10
2316,"Antiquated Pleiades",5637,"Class/Job Gear",176
2317,"Antiquated Kiku-ichimonji",2237,"Class/Job Gear",177
2318,"Antiquated Murgleis",4637,"Class/Job Gear",178
2319,"Antiquated Evalach",238,"Class/Job Gear",1
2320,"Augmented Millking's Saw",7021,"Class/Job Gear",131
2321,"Augmented Forgeking's Hammer",7221,"Class/Job Gear",132
2322,"Augmented Hammerking's Beetle",7421,"Class/Job Gear",133
2323,"Augmented Gemking's Mallet",7621,"Class/Job Gear",134
2324,"Augmented Hideking's Knife",7821,"Class/Job Gear",135
2325,"Augmented Boltking's Needle",8021,"Class/Job Gear",136
2326,"Augmented Cauldronking's Alembic",8221,"Class/Job Gear",137
2327,"Augmented Galleyking's Frypan",8421,"Class/Job Gear",138
2328,"Augmented Mineking's Pickaxe",9021,"Class/Job Gear",139
2329,"Augmented Fieldking's Hatchet",9221,"Class/Job Gear",140
2330,"Augmented Tackleking's Rod",9421,"Class/Job Gear",141
2331,"Augmented Millking's Cap",7022,"Class/Job Gear",131
2332,"Augmented Millking's Coat",7023,"Class/Job Gear",131
2333,"Augmented Millking's Gloves",7024,"Class/Job Gear",131
2334,"Augmented Millking's Slops",7025,"Class/Job Gear",131
2335,"Augmented Millking's Boots",7026,"Class/Job Gear",131
2336,"Augmented Forgeking's Bandana",7222,"Class/Job Gear",132
2337,"Augmented Forgeking's Apron",7223,"Class/Job Gear",132
2338,"Augmented Forgeking's Gloves",7224,"Class/Job Gear",132
2339,"Augmented Forgeking's Slops",7225,"Class/Job Gear",132
2340,"Augmented Forgeking's Boots",7226,"Class/Job Gear",132
2341,"Augmented Hammerking's Visor",7422,"Class/Job Gear",133
2342,"Augmented Hammerking's Redingote",7423,"Class/Job Gear",133
2343,"Augmented Hammerking's Gloves",7424,"Class/Job Gear",133
2344,"Augmented Hammerking's Slops",7425,"Class/Job Gear",133
2345,"Augmented Hammerking's Boots",7426,"Class/Job Gear",133
2346,"Augmented Gemking's Turban",7622,"Class/Job Gear",134
2347,"Augmented Gemking's Coat",7623,"Class/Job Gear",134
2348,"Augmented Gemking's Gloves",7624,"Class/Job Gear",134
2349,"Augmented Gemking's Slops",7625,"Class/Job Gear",134
2350,"Augmented Gemking's Boots",7626,"Class/Job Gear",134
2351,"Augmented Hideking's Bandana",7822,"Class/Job Gear",135
2352,"Augmented Hideking's Jacket",7823,"Class/Job Gear",135
2353,"Augmented Hideking's Gloves",7824,"Class/Job Gear",135
2354,"Augmented Hideking's Slacks",7825,"Class/Job Gear",135
2355,"Augmented Hideking's Thighboots",7826,"Class/Job Gear",135
2356,"Augmented Boltking's Cap",8022,"Class/Job Gear",136
2357,"Augmented Boltking's Jacket",8023,"Class/Job Gear",136
2358,"Augmented Boltking's Gloves",8024,"Class/Job Gear",136
2359,"Augmented Boltking's Slops",8025,"Class/Job Gear",136
2360,"Augmented Boltking's Boots",8026,"Class/Job Gear",136
2361,"Augmented Cauldronking's Hat",8222,"Class/Job Gear",137
2362,"Augmented Cauldronking's Coat",8223,"Class/Job Gear",137
2363,"Augmented Cauldronking's Dress Gloves",8224,"Class/Job Gear",137
2364,"Augmented Cauldronking's Slops",8225,"Class/Job Gear",137
2365,"Augmented Cauldronking's Boots",8226,"Class/Job Gear",137
2366,"Augmented Galleyking's Toque",8422,"Class/Job Gear",138
2367,"Augmented Galleyking's Apron",8423,"Class/Job Gear",138
2368,"Augmented Galleyking's Mittens",8424,"Class/Job Gear",138
2369,"Augmented Galleyking's Trousers",8425,"Class/Job Gear",138
2370,"Augmented Galleyking's Shoes",8426,"Class/Job Gear",138
2371,"Augmented Mineking's Helmet",9022,"Class/Job Gear",139
2372,"Augmented Mineking's Work Shirt",9023,"Class/Job Gear",139
2373,"Augmented Mineking's Work Gloves",9024,"Class/Job Gear",139
2374,"Augmented Mineking's Slops",9025,"Class/Job Gear",139
2375,"Augmented Mineking's Workboots",9026,"Class/Job Gear",139
2376,"Augmented Fieldking's Hat",9222,"Class/Job Gear",140
2377,"Augmented Fieldking's Shirt",9223,"Class/Job Gear",140
2378,"Augmented Fieldking's Gloves",9224,"Class/Job Gear",140
2379,"Augmented Fieldking's Slops",9225,"Class/Job Gear",140
2380,"Augmented Fieldking's Shoes",9226,"Class/Job Gear",140
2381,"Augmented Tackleking's Bandana",9422,"Class/Job Gear",141
2382,"Augmented Tackleking's Vest",9423,"Class/Job Gear",141
2383,"Augmented Tackleking's Fingerless Gloves",9424,"Class/Job Gear",141
2384,"Augmented Tackleking's Halfslops",9425,"Class/Job Gear",141
2385,"Augmented Tackleking's Sandals",9426,"Class/Job Gear",141
2386,"Galatyn",244,"Class/Job Gear",1
2387,"Sudarshana Chakra",2044,"Class/Job Gear",2
2388,"Farsha",444,"Class/Job Gear",3
2389,"Ryunohige",1444,"Class/Job Gear",4
2390,"Failnaught",3244,"Class/Job Gear",5
2391,"Nagi",2644,"Class/Job Gear",6
2392,"Caladbolg",644,"Class/Job Gear",175
2393,"Outsider",3444,"Class/Job Gear",174
2394,"Aymur",5244,"Class/Job Gear",7
2395,"Vanargand",4244,"Class/Job Gear",8
2396,"Lemegeton",4444,"Class/Job Gear",9
2397,"Organum",5444,"Class/Job Gear",10
2398,"Pleiades",5644,"Class/Job Gear",176
2399,"Kiku-ichimonji",2244,"Class/Job Gear",177
2400,"Murgleis",4644,"Class/Job Gear",178
2401,"Evalach",245,"Class/Job Gear",1
2402,"Galatyn +1",251,"Class/Job Gear",1
2403,"Sudarshana Chakra +1",2051,"Class/Job Gear",2
2404,"Farsha +1",451,"Class/Job Gear",3
2405,"Ryunohige +1",1451,"Class/Job Gear",4
2406,"Failnaught +1",3251,"Class/Job Gear",5
2407,"Nagi +1",2651,"Class/Job Gear",6
2408,"Caladbolg +1",651,"Class/Job Gear",175
2409,"Outsider +1",3451,"Class/Job Gear",174
2410,"Aymur +1",5251,"Class/Job Gear",7
2411,"Vanargand +1",4251,"Class/Job Gear",8
2412,"Lemegeton +1",4451,"Class/Job Gear",9
2413,"Organum +1",5451,"Class/Job Gear",10
2414,"Pleiades +1",5651,"Class/Job Gear",176
2415,"Kiku-ichimonji +1",2251,"Class/Job Gear",177
2416,"Murgleis +1",4651,"Class/Job Gear",178
2417,"Evalach +1",252,"Class/Job Gear",1
2418,"Galatyn +2",258,"Class/Job Gear",1
2419,"Sudarshana Chakra +2",2058,"Class/Job Gear",2
2420,"Farsha +2",458,"Class/Job Gear",3
2421,"Ryunohige +2",1458,"Class/Job Gear",4
2422,"Failnaught +2",3258,"Class/Job Gear",5
2423,"Nagi +2",2658,"Class/Job Gear",6
2424,"Caladbolg +2",658,"Class/Job Gear",175
2425,"Outsider +2",3458,"Class/Job Gear",174
2426,"Aymur +2",5258,"Class/Job Gear",7
2427,"Vanargand +2",4258,"Class/Job Gear",8
2428,"Lemegeton +2",4458,"Class/Job Gear",9
2429,"Organum +2",5458,"Class/Job Gear",10
2430,"Pleiades +2",5658,"Class/Job Gear",176
2431,"Kiku-ichimonji +2",2258,"Class/Job Gear",177
2432,"Murgleis +2",4658,"Class/Job Gear",178
2433,"Evalach +2",259,"Class/Job Gear",1
2434,"Galatyn Anemos",265,"Class/Job Gear",1
2435,"Sudarshana Chakra Anemos",2065,"Class/Job Gear",2
