key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
12250,,"Battalion#4","LinkRace#0",3,1,"ModelChara#374","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12251,,"Battalion#4","LinkRace#0",3,1,"ModelChara#1416","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12252,,"Battalion#4","LinkRace#0",3,2,"ModelChara#108","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12253,,"Battalion#4","LinkRace#0",3,2,"ModelChara#109","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12254,,"Battalion#4","LinkRace#0",3,1,"ModelChara#3067","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12255,,"Battalion#4","LinkRace#0",3,1,"ModelChara#861","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12256,,"Battalion#4","LinkRace#0",3,1,"ModelChara#3068","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12257,,"Battalion#4","LinkRace#0",3,1,"ModelChara#834","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12258,,"Battalion#4","LinkRace#0",3,1,"ModelChara#1040","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12259,,"Battalion#4","LinkRace#0",3,0.7,"ModelChara#3069","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12260,,"Battalion#4","LinkRace#0",3,2,"ModelChara#3069","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12261,,"Battalion#4","LinkRace#0",3,1,"ModelChara#204","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12262,,"Battalion#4","LinkRace#0",3,1,"ModelChara#206","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12263,,"Battalion#4","LinkRace#0",3,1,"ModelChara#203","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12264,,"Battalion#4","LinkRace#0",3,1,"ModelChara#205","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12265,,"Battalion#4","LinkRace#0",3,1,"ModelChara#201","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12266,,"Battalion#4","LinkRace#0",3,1,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12267,,"Battalion#4","LinkRace#0",3,1,"ModelChara#294","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12268,,"Battalion#4","LinkRace#0",3,1,"ModelChara#2372","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,0,0,False,False,0
12269,,"Battalion#4","LinkRace#0",0,0.6,"ModelChara#930","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12270,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12271,,"Battalion#5","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12272,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#999","NpcEquip#2046",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12273,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1000","NpcEquip#2047",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12274,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1001","NpcEquip#2048",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12275,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#710","NpcEquip#2084",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,74,0,False,False,0
12276,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#503","NpcEquip#2059",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12277,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#587","NpcEquip#2059",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12278,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#624","NpcEquip#2060",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12279,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#863","NpcEquip#2058",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12280,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#749","NpcEquip#1397",7630,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,0,0,False,False,0
12281,,"Battalion#0","LinkRace#0",0,1,"ModelChara#1051","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,0,0,False,False,0
12282,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#254","BNpcCustomize#0","NpcEquip#663",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12283,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#2400","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12284,,"Battalion#4","LinkRace#0",0,1,"ModelChara#968","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12285,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#68","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12286,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1631","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12287,,"Battalion#4","LinkRace#0",0,3,"ModelChara#1664","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,78,0,False,False,0
12288,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#243","NpcEquip#2051",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,76,0,False,False,0
12289,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#229","NpcEquip#2051",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,76,0,False,False,0
12290,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#715","NpcEquip#2068",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,76,0,False,False,0
12291,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#715","NpcEquip#2068",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,3,76,0,False,False,0
12292,,"Battalion#4","LinkRace#0",0,1,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,True,0,0,3,78,0,False,False,0
12293,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2929","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,True,0,0,3,78,0,False,False,0
12294,"Behavior#31058","Battalion#4","LinkRace#0",0,2.5,"ModelChara#2713","BNpcCustomize#915","NpcEquip#1751",13057,0,False,,0,"BNpcParts#0",0,False,True,True,False,0,0,0,0,0,False,False,0
12295,"Behavior#30858","Battalion#4","LinkRace#0",0,2.5,"ModelChara#2713","BNpcCustomize#915","NpcEquip#1751",13057,0,False,,0,"BNpcParts#0",0,False,True,True,False,0,0,0,0,0,False,False,0
12296,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2449","BNpcCustomize#0","NpcEquip#0",0,3,True,,3,"BNpcParts#0",1,True,True,True,False,0,0,3,73,0,False,False,0
12297,,"Battalion#4","LinkRace#0",0,4,"ModelChara#3074","BNpcCustomize#0","NpcEquip#0",0,0,True,,15,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12298,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12299,,"Battalion#4","LinkRace#0",2,6,"ModelChara#3054","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12300,,"Battalion#4","LinkRace#0",6,1.75,"ModelChara#3075","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12301,,"Battalion#4","LinkRace#0",0,1.75,"ModelChara#3075","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12302,,"Battalion#4","LinkRace#0",0,2,"ModelChara#3074","BNpcCustomize#0","NpcEquip#0",0,0,True,,15,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12303,,"Battalion#4","LinkRace#0",0,2.9,"ModelChara#1923","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12304,,"Battalion#4","LinkRace#0",0,4.4,"ModelChara#1950","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12305,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1867","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12306,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#2997","BNpcCustomize#0","NpcEquip#0",0,0,False,,15,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12307,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12308,,"Battalion#4","LinkRace#0",0,3,"ModelChara#2595","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12309,,"Battalion#4","LinkRace#0",0,6.25,"ModelChara#2813","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12310,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#1472","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12311,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,8,"BNpcParts#0",0,False,False,True,False,0,0,0,0,0,False,False,0
12312,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2520","BNpcCustomize#0","NpcEquip#1748",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12313,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#1314","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12314,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2525","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12315,,"Battalion#4","LinkRace#0",0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,False,,15,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12316,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#2438","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12317,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#757","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12318,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#758","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12319,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#759","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12320,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#760","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12321,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#761","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12322,,"Battalion#4","LinkRace#0",0,9.5,"ModelChara#1046","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12323,,"Battalion#4","LinkRace#0",0,2.1,"ModelChara#2662","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12324,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#2087","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12325,,"Battalion#4","LinkRace#0",0,2.3,"ModelChara#919","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12326,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#772","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12327,,"Battalion#4","LinkRace#0",0,1.9,"ModelChara#2571","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12328,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1271","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12329,,"Battalion#4","LinkRace#0",0,2,"ModelChara#239","BNpcCustomize#0","NpcEquip#0",3258,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12330,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#390","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12331,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2043","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12332,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2148","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12333,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#2558","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12334,,"Battalion#4","LinkRace#0",0,3.5,"ModelChara#2587","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12335,,"Battalion#4","LinkRace#0",0,6.5,"ModelChara#2722","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12336,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2525","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12337,,"Battalion#4","LinkRace#0",0,0.6,"ModelChara#871","BNpcCustomize#0","NpcEquip#0",0,16,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12338,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2525","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12339,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2722","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12340,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#2662","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12341,,"Battalion#4","LinkRace#0",0,5,"ModelChara#3156","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12342,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#1861","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,0,0,False,False,0
12343,,"Battalion#4","LinkRace#0",0,2,"ModelChara#1436","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12344,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1436","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12345,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#812","NpcEquip#1571",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12346,,"Battalion#4","LinkRace#0",2,1.2,"ModelChara#2966","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12347,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3116","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12348,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2705","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12349,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#3062","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12350,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3117","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12351,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#0","BNpcCustomize#83","NpcEquip#2118",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12352,,"Battalion#4","LinkRace#0",0,1,"ModelChara#542","BNpcCustomize#295","NpcEquip#2117",7620,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12353,,"Battalion#4","LinkRace#0",2,1.2,"ModelChara#2966","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12354,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3116","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12355,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2705","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12356,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#3062","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12357,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3117","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12358,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#0","BNpcCustomize#83","NpcEquip#2118",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12359,,"Battalion#4","LinkRace#0",0,1,"ModelChara#542","BNpcCustomize#295","NpcEquip#2117",7620,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12360,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3070","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12361,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#83","NpcEquip#2118",0,0,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12362,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3092","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12363,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3093","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12364,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2520","BNpcCustomize#0","NpcEquip#1748",0,0,False,,3,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12365,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2520","BNpcCustomize#0","NpcEquip#1748",0,0,False,,3,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12366,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1436","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12367,,"Battalion#4","LinkRace#0",0,6.5,"ModelChara#2490","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,False,False,0,0,0,0,0,False,False,0
12368,,"Battalion#4","LinkRace#0",0,1,"ModelChara#906","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",0,False,False,True,True,0,0,0,0,0,False,False,0
12369,,"Battalion#4","LinkRace#0",0,1,"ModelChara#907","BNpcCustomize#0","NpcEquip#0",0,2,False,,0,"BNpcParts#0",0,False,False,True,True,0,0,0,0,0,False,False,0
12370,,"Battalion#4","LinkRace#0",0,2,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12371,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#1211","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,0,0,False,False,0
12372,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#3064","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,0,0,False,False,0
12373,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#3065","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,0,0,False,False,0
12374,,"Battalion#4","LinkRace#0",2,3,"ModelChara#3022","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12375,,"Battalion#4","LinkRace#0",0,3,"ModelChara#3087","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12376,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1009","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12377,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1360","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12378,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12379,,"Battalion#4","LinkRace#0",2,3,"ModelChara#3022","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12380,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1009","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12381,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1360","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12382,,"Battalion#4","LinkRace#0",0,3,"ModelChara#3087","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12383,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
12384,,"Battalion#4","LinkRace#0",2,2.1,"ModelChara#3048","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12385,,"Battalion#4","LinkRace#0",0,2.1,"ModelChara#3119","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12386,,"Battalion#4","LinkRace#0",2,2.1,"ModelChara#3023","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,0,0,False,False,0
12387,,"Battalion#4","LinkRace#0",0,2.1,"ModelChara#3118","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,0,0,False,False,0
12388,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#3023","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,0,0,False,False,0
