key,0,1,2,3,4,5,6,7,8,9,10
51349,0,0,"Orthodox Hairpin of Maiming","Orthodox Coat of Maiming","Orthodox Gauntlets of Maiming","Orthodox Longkilt of Maiming","Orthodox Greaves of Maiming","Orthodox Earrings of Slaying","Orthodox Choker of Slaying","Orthodox Bracelet of Slaying","Orthodox Ring of Slaying"
51350,0,0,"Orthodox Tricorne of Striking","Orthodox Tunic of Striking","Orthodox Wristgloves of Striking","Orthodox Trousers of Striking","Orthodox Thighboots of Striking","Orthodox Earrings of Slaying","Orthodox Choker of Slaying","Orthodox Bracelet of Slaying","Orthodox Ring of Slaying"
51351,0,0,"Orthodox Tricorne of Aiming","Orthodox Tunic of Aiming","Orthodox Wristgloves of Aiming","Orthodox Trousers of Aiming","Orthodox Thighboots of Aiming","Orthodox Earrings of Aiming","Orthodox Choker of Aiming","Orthodox Bracelet of Aiming","Orthodox Ring of Aiming"
51352,0,0,"Orthodox Tricorne of Scouting","Orthodox Tunic of Scouting","Orthodox Wristgloves of Scouting","Orthodox Trousers of Scouting","Orthodox Thighboots of Scouting","Orthodox Earrings of Aiming","Orthodox Choker of Aiming","Orthodox Bracelet of Aiming","Orthodox Ring of Aiming"
51353,0,0,"Orthodox Hat of Healing","Orthodox Robe of Healing","Orthodox Armguards of Healing","Orthodox Longkilt of Healing","Orthodox Jackboots of Healing","Orthodox Earrings of Healing","Orthodox Choker of Healing","Orthodox Bracelet of Healing","Orthodox Ring of Healing"
51354,0,0,"Orthodox Hat of Casting","Orthodox Robe of Casting","Orthodox Armguards of Casting","Orthodox Longkilt of Casting","Orthodox Jackboots of Casting","Orthodox Earrings of Casting","Orthodox Choker of Casting","Orthodox Bracelet of Casting","Orthodox Ring of Casting"
51355,0,0,"Halonic Inquisitor's Helm","Halonic Inquisitor's Cuirass","Halonic Inquisitor's Gauntlets","Halonic Inquisitor's Trousers","Halonic Inquisitor's Sollerets","Halonic Inquisitor's Earrings","Halonic Inquisitor's Choker","Halonic Inquisitor's Bracelets","Halonic Inquisitor's Ring"
51356,0,0,"Halonic Ostiary's Helm","Halonic Ostiary's Cuirass","Halonic Ostiary's Gauntlets","Halonic Ostiary's Trousers","Halonic Ostiary's Sollerets","Halonic Friar's Earrings","Halonic Friar's Choker","Halonic Friar's Bracelets","Halonic Friar's Ring"
51357,0,0,"Halonic Friar's Helm","Halonic Friar's Cuirass","Halonic Friar's Gloves","Halonic Friar's Hose","Halonic Friar's Jackboots","Halonic Friar's Earrings","Halonic Friar's Choker","Halonic Friar's Bracelets","Halonic Friar's Ring"
51358,0,0,"Halonic Auditor's Helm","Halonic Auditor's Cuirass","Halonic Auditor's Gloves","Halonic Auditor's Brais","Halonic Auditor's Jackboots","Halonic Auditor's Earrings","Halonic Auditor's Choker","Halonic Auditor's Bracelets","Halonic Auditor's Ring"
51359,0,0,"Halonic Vicar's Helm","Halonic Vicar's Cuirass","Halonic Vicar's Gloves","Halonic Vicar's Hose","Halonic Vicar's Jackboots","Halonic Auditor's Earrings","Halonic Auditor's Choker","Halonic Auditor's Bracelets","Halonic Auditor's Ring"
51360,0,0,"Halonic Priest's Klobuk","Halonic Priest's Alb","Halonic Priest's Gloves","Halonic Priest's Breeches","Halonic Priest's Thighboots","Halonic Priest's Earrings","Halonic Priest's Choker","Halonic Priest's Bracelets","Halonic Priest's Ring"
51361,0,0,"Halonic Exorcist's Hat","Halonic Exorcist's Robe","Halonic Exorcist's Gloves","Halonic Exorcist's Breeches","Halonic Exorcist's Thighboots","Halonic Exorcist's Earrings","Halonic Exorcist's Choker","Halonic Exorcist's Bracelets","Halonic Exorcist's Ring"
51362,0,0,"Sharlayan Custodian's Helm","Sharlayan Custodian's Coat","Sharlayan Custodian's Gloves","Sharlayan Custodian's Longkilt","Sharlayan Custodian's Boots","Sharlayan Custodian's Earrings","Sharlayan Custodian's Choker","Sharlayan Custodian's Bangle","Sharlayan Custodian's Ring"
51363,0,0,"Sharlayan Pathmaker's Helm","Sharlayan Pathmaker's Coat","Sharlayan Pathmaker's Gloves","Sharlayan Pathmaker's Longkilt","Sharlayan Pathmaker's Boots","Sharlayan Pankratiast's Earrings","Sharlayan Pankratiast's Choker","Sharlayan Pankratiast's Bangle","Sharlayan Pankratiast's Ring"
51364,0,0,"Sharlayan Pankratiast's Cap","Sharlayan Pankratiast's Coat","Sharlayan Pankratiast's Gloves","Sharlayan Pankratiast's Longkilt","Sharlayan Pankratiast's Boots","Sharlayan Pankratiast's Earrings","Sharlayan Pankratiast's Choker","Sharlayan Pankratiast's Bangle","Sharlayan Pankratiast's Ring"
51365,0,0,"Sharlayan Conservator's Hat","Sharlayan Conservator's Coat","Sharlayan Conservator's Gloves","Sharlayan Conservator's Longkilt","Sharlayan Conservator's Boots","Sharlayan Conservator's Earrings","Sharlayan Conservator's Choker","Sharlayan Conservator's Bangle","Sharlayan Conservator's Ring"
51366,0,0,"Sharlayan Emissary's Cap","Sharlayan Emissary's Coat","Sharlayan Emissary's Gloves","Sharlayan Emissary's Longkilt","Sharlayan Emissary's Boots","Sharlayan Conservator's Earrings","Sharlayan Conservator's Choker","Sharlayan Conservator's Bangle","Sharlayan Conservator's Ring"
51367,0,0,"Sharlayan Preceptor's Hat","Sharlayan Preceptor's Coat","Sharlayan Preceptor's Gloves","Sharlayan Preceptor's Longkilt","Sharlayan Preceptor's Boots","Sharlayan Preceptor's Earrings","Sharlayan Preceptor's Choker","Sharlayan Preceptor's Bangle","Sharlayan Preceptor's Ring"
51368,0,0,"Sharlayan Philosopher's Hat","Sharlayan Philosopher's Coat","Sharlayan Philosopher's Gloves","Sharlayan Philosopher's Longkilt","Sharlayan Philosopher's Boots","Sharlayan Philosopher's Earrings","Sharlayan Philosopher's Choker","Sharlayan Philosopher's Bangle","Sharlayan Philosopher's Ring"
51369,0,0,"Valerian Terror Knight's Barbut","Valerian Terror Knight's Plate Mail","Valerian Terror Knight's Gauntlets","Valerian Terror Knight's Trousers","Valerian Terror Knight's Sollerets","Valerian Terror Knight's Earrings","Valerian Terror Knight's Choker","Valerian Terror Knight's Bracelet","Valerian Terror Knight's Ring"
51370,0,0,"Valerian Dragoon's Barbut","Valerian Dragoon's Mail","Valerian Dragoon's Gauntlets","Valerian Dragoon's Trousers","Valerian Dragoon's Sollerets","Valerian Smuggler's Earrings","Valerian Smuggler's Choker","Valerian Smuggler's Bracelet","Valerian Smuggler's Ring"
51371,0,0,"Valerian Smuggler's Bandana","Valerian Smuggler's Gilet","Valerian Smuggler's Halfgloves","Valerian Smuggler's Gaskins","Valerian Smuggler's Highboots","Valerian Smuggler's Earrings","Valerian Smuggler's Choker","Valerian Smuggler's Bracelet","Valerian Smuggler's Ring"
51372,0,0,"Valerian Fusilier's Pot Helm","Valerian Fusilier's Gambison","Valerian Fusilier's Halfgloves","Valerian Fusilier's Sarouel","Valerian Fusilier's Boots","Valerian Fusilier's Earrings","Valerian Fusilier's Choker","Valerian Fusilier's Bracelet","Valerian Fusilier's Ring"
51373,0,0,"Valerian Rogue's Bandana","Valerian Rogue's Gilet","Valerian Rogue's Halfgloves","Valerian Rogue's Gaskins","Valerian Rogue's Highboots","Valerian Fusilier's Earrings","Valerian Fusilier's Choker","Valerian Fusilier's Bracelet","Valerian Fusilier's Ring"
51374,0,0,"Valerian Shaman's Temple Chain","Valerian Shaman's Chasuble","Valerian Shaman's Dress Gloves","Valerian Shaman's Smalls","Valerian Shaman's Boots","Valerian Shaman's Earrings","Valerian Shaman's Choker","Valerian Shaman's Bracelet","Valerian Shaman's Ring"
51375,0,0,"Valerian Wizard's Hat","Valerian Wizard's Robe","Valerian Wizard's Fingerless Halfgloves","Valerian Wizard's Longkilt","Valerian Wizard's Pattens","Valerian Wizard's Earrings","Valerian Wizard's Choker","Valerian Wizard's Bracelet","Valerian Wizard's Ring"
51376,0,0,"Tricorne of the Defiant Duelist","Coat of the Defiant Duelist","Gloves of the Defiant Duelist","Trousers of the Defiant Duelist","Boots of the Defiant Duelist","Earrings of the Defiant Duelist","Choker of the Defiant Duelist","Bracelet of the Defiant Duelist","Ring of the Defiant Duelist"
51377,0,0,"Tricorne of the Daring Duelist","Coat of the Daring Duelist","Gloves of the Daring Duelist","Trousers of the Daring Duelist","Boots of the Daring Duelist","Earrings of the Daring Duelist","Choker of the Daring Duelist","Bracelet of the Daring Duelist","Ring of the Daring Duelist"
51378,0,0,"Hat of the Red Thief","Coat of the Red Thief","Gloves of the Red Thief","Trousers of the Red Thief","Boots of the Red Thief","Earrings of the Daring Duelist","Choker of the Daring Duelist","Bracelet of the Daring Duelist","Ring of the Daring Duelist"
51379,0,0,"Hat of the Lost Thief","Coat of the Lost Thief","Gloves of the Lost Thief","Trousers of the Lost Thief","Boots of the Lost Thief","Earrings of the Lost Thief","Choker of the Lost Thief","Bracelet of the Lost Thief","Ring of the Lost Thief"
51380,0,0,"Hat of the Ghost Thief","Coat of the Ghost Thief","Gloves of the Ghost Thief","Trousers of the Ghost Thief","Boots of the Ghost Thief","Earrings of the Lost Thief","Choker of the Lost Thief","Bracelet of the Lost Thief","Ring of the Lost Thief"
51381,0,0,"Plague Doctor's Mask","Plague Doctor's Coat","Plague Doctor's Gloves","Plague Doctor's Trousers","Plague Doctor's Shoes","Plague Doctor's Earrings","Plague Doctor's Choker","Plague Doctor's Bracelet","Plague Doctor's Ring"
51382,0,0,"Plague Bringer's Mask","Plague Bringer's Coat","Plague Bringer's Gloves","Plague Bringer's Trousers","Plague Bringer's Shoes","Plague Bringer's Earrings","Plague Bringer's Choker","Plague Bringer's Bracelet","Plague Bringer's Ring"
51383,0,0,"","Brand-new Cuirass","Brand-new Gauntlets","Brand-new Trousers","Brand-new Sabatons","","","","Brand-new Ring"
51384,0,0,"","Brand-new Tabard","Brand-new Gloves","Brand-new Skirt","Brand-new Boots","","","","Brand-new Ring"
51385,0,0,"","Brand-new Robe","Brand-new Halfgloves","Brand-new Waistwrap","Brand-new Thighboots","","","","Brand-new Ring"
51386,0,0,"Dravanian Hairpin of Fending","Dravanian Coat of Fending","Dravanian Gauntlets of Fending","Dravanian Longkilt of Fending","Dravanian Greaves of Fending","Dravanian Earrings of Fending","Dravanian Choker of Fending","Dravanian Bracelet of Fending","Dravanian Ring of Fending"
51387,0,0,"Dravanian Hairpin of Maiming","Dravanian Coat of Maiming","Dravanian Gauntlets of Maiming","Dravanian Longkilt of Maiming","Dravanian Greaves of Maiming","Dravanian Earrings of Slaying","Dravanian Choker of Slaying","Dravanian Bracelet of Slaying","Dravanian Ring of Slaying"
51388,0,0,"Dravanian Tricorne of Striking","Dravanian Tunic of Striking","Dravanian Wristgloves of Striking","Dravanian Trousers of Striking","Dravanian Thighboots of Striking","Dravanian Earrings of Slaying","Dravanian Choker of Slaying","Dravanian Bracelet of Slaying","Dravanian Ring of Slaying"
51389,0,0,"Dravanian Tricorne of Aiming","Dravanian Tunic of Aiming","Dravanian Wristgloves of Aiming","Dravanian Trousers of Aiming","Dravanian Thighboots of Aiming","Dravanian Earrings of Aiming","Dravanian Choker of Aiming","Dravanian Bracelet of Aiming","Dravanian Ring of Aiming"
51390,0,0,"Dravanian Tricorne of Scouting","Dravanian Tunic of Scouting","Dravanian Wristgloves of Scouting","Dravanian Trousers of Scouting","Dravanian Thighboots of Scouting","Dravanian Earrings of Aiming","Dravanian Choker of Aiming","Dravanian Bracelet of Aiming","Dravanian Ring of Aiming"
51391,0,0,"Dravanian Hat of Healing","Dravanian Robe of Healing","Dravanian Armguards of Healing","Dravanian Longkilt of Healing","Dravanian Jackboots of Healing","Dravanian Earrings of Healing","Dravanian Choker of Healing","Dravanian Bracelet of Healing","Dravanian Ring of Healing"
51392,0,0,"Dravanian Hat of Casting","Dravanian Robe of Casting","Dravanian Armguards of Casting","Dravanian Longkilt of Casting","Dravanian Jackboots of Casting","Dravanian Earrings of Casting","Dravanian Choker of Casting","Dravanian Bracelet of Casting","Dravanian Ring of Casting"
51393,0,0,"Berserker's Helm","Berserker's Scale Mail","Berserker's Armguards","Berserker's Hose","Berserker's Leg Guards","Berserker's Earrings","Berserker's Scarf","Berserker's Bangles","Berserker's Ring"
51394,0,0,"Viking Helm","Viking Scale Mail","Viking Armguards","Viking Hose","Viking Leg Guards","Viking Earrings","Viking Scarf","Viking Bangles","Viking Ring"
51395,0,0,"Conqueror's Turban","Conqueror's Vest","Conqueror's Armguards","Conqueror's Brais","Conqueror's Sandals","Viking Earrings","Viking Scarf","Viking Bangles","Viking Ring"
51396,0,0,"Wrangler's Hat","Wrangler's Jacket","Wrangler's Gloves","Wrangler's Chaps","Wrangler's Boots","Wrangler's Earrings","Wrangler's Scarf","Wrangler's Bangles","Wrangler's Ring"
51397,0,0,"Subjugator's Turban","Subjugator's Vest","Subjugator's Armguards","Subjugator's Brais","Subjugator's Sandals","Wrangler's Earrings","Wrangler's Scarf","Wrangler's Bangles","Wrangler's Ring"
51398,0,0,"Prophet's Mask","Prophet's Chestwrap","Prophet's Armwraps","Prophet's Culottes","Prophet's Sandals","Prophet's Earrings","Prophet's Scarf","Prophet's Bangles","Prophet's Ring"
51399,0,0,"Panegyrist's Mask","Panegyrist's Chestwrap","Panegyrist's Armwraps","Panegyrist's Culottes","Panegyrist's Sandals","Panegyrist's Earrings","Panegyrist's Scarf","Panegyrist's Bangles","Panegyrist's Ring"
51400,0,0,"Valkyrie's Helm of Fending","Valkyrie's Cuirass of Fending","Valkyrie's Gloves of Fending","Valkyrie's Brais of Fending","Valkyrie's Jackboots of Fending","Valkyrie's Earrings of Fending","Valkyrie's Choker of Fending","Valkyrie's Bracelet of Fending","Valkyrie's Ring of Fending"
51401,0,0,"Valkyrie's Helm of Maiming","Valkyrie's Cuirass of Maiming","Valkyrie's Gloves of Maiming","Valkyrie's Brais of Maiming","Valkyrie's Jackboots of Maiming","Valkyrie's Earrings of Slaying","Valkyrie's Choker of Slaying","Valkyrie's Bracelet of Slaying","Valkyrie's Ring of Slaying"
51402,0,0,"Valkyrie's Tricorne of Striking","Valkyrie's Coat of Striking","Valkyrie's Gloves of Striking","Valkyrie's Trousers of Striking","Valkyrie's Boots of Striking","Valkyrie's Earrings of Slaying","Valkyrie's Choker of Slaying","Valkyrie's Bracelet of Slaying","Valkyrie's Ring of Slaying"
51403,0,0,"Valkyrie's Tricorne of Aiming","Valkyrie's Coat of Aiming","Valkyrie's Gloves of Aiming","Valkyrie's Trousers of Aiming","Valkyrie's Boots of Aiming","Valkyrie's Earrings of Aiming","Valkyrie's Choker of Aiming","Valkyrie's Bracelet of Aiming","Valkyrie's Ring of Aiming"
51404,0,0,"Valkyrie's Tricorne of Scouting","Valkyrie's Coat of Scouting","Valkyrie's Gloves of Scouting","Valkyrie's Trousers of Scouting","Valkyrie's Boots of Scouting","Valkyrie's Earrings of Aiming","Valkyrie's Choker of Aiming","Valkyrie's Bracelet of Aiming","Valkyrie's Ring of Aiming"
51405,0,0,"Valkyrie's Hat of Healing","Valkyrie's Coat of Healing","Valkyrie's Gloves of Healing","Valkyrie's Trousers of Healing","Valkyrie's Boots of Healing","Valkyrie's Earrings of Healing","Valkyrie's Choker of Healing","Valkyrie's Bracelet of Healing","Valkyrie's Ring of Healing"
51406,0,0,"Valkyrie's Hat of Casting","Valkyrie's Coat of Casting","Valkyrie's Gloves of Casting","Valkyrie's Trousers of Casting","Valkyrie's Boots of Casting","Valkyrie's Earrings of Casting","Valkyrie's Choker of Casting","Valkyrie's Bracelet of Casting","Valkyrie's Ring of Casting"
51407,0,0,"Filibuster's Helm of Fending","Filibuster's Heavy Gambison of Fending","Filibuster's Gauntlets of Fending","Filibuster's Trousers of Fending","Filibuster's Heavy Boots of Fending","Filibuster's Earring of Fending","Filibuster's Choker of Fending","Filibuster's Bracelet of Fending","Filibuster's Ring of Fending"
51408,0,0,"Filibuster's Helm of Maiming","Heavy Filibuster's Gambison of Maiming","Filibuster's Armguards of Maiming","Filibuster's Trousers of Maiming","Filibuster's Heavy Boots of Maiming","Filibuster's Earring of Slaying","Filibuster's Choker of Slaying","Filibuster's Bracelet of Slaying","Filibuster's Ring of Slaying"
51409,0,0,"Filibuster's Scope of Striking","Filibuster's Gambison of Striking","Filibuster's Gauntlets of Striking","Filibuster's Trousers of Striking","Filibuster's Thighboots of Striking","Filibuster's Earring of Slaying","Filibuster's Choker of Slaying","Filibuster's Bracelet of Slaying","Filibuster's Ring of Slaying"
51410,0,0,"Filibuster's Beret of Aiming","Filibuster's Gambison of Aiming","Filibuster's Fingerless Gloves of Aiming","Filibuster's Trousers of Aiming","Filibuster's Thighboots of Aiming","Filibuster's Earring of Aiming","Filibuster's Choker of Aiming","Filibuster's Bracelet of Aiming","Filibuster's Ring of Aiming"
51411,0,0,"Filibuster's Halfmask of Scouting","Filibuster's Gambison of Scouting","Filibuster's Armguards of Scouting","Filibuster's Trousers of Scouting","Filibuster's Boots of Scouting","Filibuster's Earring of Aiming","Filibuster's Choker of Aiming","Filibuster's Bracelet of Aiming","Filibuster's Ring of Aiming"
51412,0,0,"Filibuster's Hood of Healing","Filibuster's Coat of Healing","Filibuster's Gloves of Healing","Filibuster's Trousers of Healing","Filibuster's Boots of Healing","Filibuster's Earring of Healing","Filibuster's Choker of Healing","Filibuster's Bracelet of Healing","Filibuster's Ring of Healing"
51413,0,0,"Filibuster's Hood of Casting","Filibuster's Coat of Casting","Filibuster's Gloves of Casting","Filibuster's Trousers of Casting","Filibuster's Boots of Casting","Filibuster's Earring of Casting","Filibuster's Choker of Casting","Filibuster's Bracelet of Casting","Filibuster's Ring of Casting"
51414,0,0,"Ghost Barque Circlet of Fending","Ghost Barque Tabard of Fending","Ghost Barque Gloves of Fending","Ghost Barque Trousers of Fending","Ghost Barque Leggings of Fending","Ghost Barque Earrings of Fending","Ghost Barque Choker of Fending","Ghost Barque Bracelet of Fending","Ghost Barque Ring of Fending"
51415,0,0,"Ghost Barque Mask of Maiming","Ghost Barque Chestwrap of Maiming","Ghost Barque Armlets of Maiming","Ghost Barque Culottes of Maiming","Ghost Barque Sandals of Maiming","Ghost Barque Earrings of Slaying","Ghost Barque Choker of Slaying","Ghost Barque Bracelet of Slaying","Ghost Barque Ring of Slaying"
51416,0,0,"Ghost Barque Turban of Striking","Ghost Barque Coat of Striking","Ghost Barque Vambraces of Striking","Ghost Barque Skirt of Striking","Ghost Barque Sollerets of Striking","Ghost Barque Earrings of Slaying","Ghost Barque Choker of Slaying","Ghost Barque Bracelet of Slaying","Ghost Barque Ring of Slaying"
51417,0,0,"Ghost Barque Helm of Aiming","Ghost Barque Coat of Aiming","Ghost Barque Gauntlets of Aiming","Ghost Barque Gaskins of Aiming","Ghost Barque Boots of Aiming","Ghost Barque Earrings of Aiming","Ghost Barque Choker of Aiming","Ghost Barque Bracelet of Aiming","Ghost Barque Ring of Aiming"
51418,0,0,"Ghost Barque Hood of Scouting","Ghost Barque Himation of Scouting","Ghost Barque Long Gloves of Scouting","Ghost Barque Bottoms of Scouting","Ghost Barque Open-toed Boots of Scouting","Ghost Barque Earrings of Aiming","Ghost Barque Choker of Aiming","Ghost Barque Bracelet of Aiming","Ghost Barque Ring of Aiming"
51419,0,0,"Ghost Barque Turban of Healing","Ghost Barque Vest of Healing","Ghost Barque Armguards of Healing","Ghost Barque Brais of Healing","Ghost Barque Sandals of Healing","Ghost Barque Earrings of Healing","Ghost Barque Choker of Healing","Ghost Barque Bracelet of Healing","Ghost Barque Ring of Healing"
51420,0,0,"Ghost Barque Cap of Casting","Ghost Barque Coatee of Casting","Ghost Barque Gloves of Casting","Ghost Barque Bottoms of Casting","Ghost Barque Shoes of Casting","Ghost Barque Earrings of Casting","Ghost Barque Choker of Casting","Ghost Barque Bracelet of Casting","Ghost Barque Ring of Casting"
51421,0,0,"Shisui Mengu of Fending","Shisui Joi of Fending","Shisui Kote of Fending","Shisui Kohakama of Fending","Shisui Zori of Fending","Ruby Tide Earrings of Fending","Ruby Tide Necklace of Fending","Ruby Tide Bracelets of Fending","Ruby Tide Ring of Fending"
51422,0,0,"Shisui Mengu of Maiming","Shisui Joi of Maiming","Shisui Kote of Maiming","Shisui Kohakama of Maiming","Shisui Zori of Maiming","Ruby Tide Earrings of Slaying","Ruby Tide Necklace of Slaying","Ruby Tide Bracelets of Slaying","Ruby Tide Ring of Slaying"
51423,0,0,"Shisui Mengu of Striking","Shisui Joi of Striking","Shisui Kote of Striking","Shisui Kohakama of Striking","Shisui Zori of Striking","Ruby Tide Earrings of Slaying","Ruby Tide Necklace of Slaying","Ruby Tide Bracelets of Slaying","Ruby Tide Ring of Slaying"
51424,0,0,"Shisui Mengu of Aiming","Shisui Joi of Aiming","Shisui Kote of Aiming","Shisui Kohakama of Aiming","Shisui Zori of Aiming","Ruby Tide Earrings of Aiming","Ruby Tide Necklace of Aiming","Ruby Tide Bracelets of Aiming","Ruby Tide Ring of Aiming"
51425,0,0,"Shisui Mengu of Scouting","Shisui Joi of Scouting","Shisui Kote of Scouting","Shisui Kohakama of Scouting","Shisui Zori of Scouting","Ruby Tide Earrings of Aiming","Ruby Tide Necklace of Aiming","Ruby Tide Bracelets of Aiming","Ruby Tide Ring of Aiming"
51426,0,0,"Shisui Mengu of Healing","Shisui Joi of Healing","Shisui Kote of Healing","Shisui Kohakama of Healing","Shisui Zori of Healing","Ruby Tide Earrings of Healing","Ruby Tide Necklace of Healing","Ruby Tide Bracelets of Healing","Ruby Tide Ring of Healing"
51427,0,0,"Shisui Mengu of Casting","Shisui Joi of Casting","Shisui Kote of Casting","Shisui Kohakama of Casting","Shisui Zori of Casting","Ruby Tide Earrings of Casting","Ruby Tide Necklace of Casting","Ruby Tide Bracelets of Casting","Ruby Tide Ring of Casting"
51428,0,0,"Nomad's Helm of Fending","Nomad's Coat of Fending","Nomad's Armguards of Fending","Nomad's Breeches of Fending","Nomad's Boots of Fending","Nomad's Earrings of Fending","Nomad's Choker of Fending","Nomad's Wristbands of Fending","Nomad's Ring of Fending"
51429,0,0,"Nomad's Cap of Maiming","Nomad's Coat of Maiming","Nomad's Armguards of Maiming","Nomad's Breeches of Maiming","Nomad's Boots of Maiming","Nomad's Earrings of Slaying","Nomad's Choker of Slaying","Nomad's Wristbands of Slaying","Nomad's Ring of Slaying"
51430,0,0,"Nomad's Cap of Striking","Nomad's Coat of Striking","Nomad's Armlets of Striking","Nomad's Breeches of Striking","Nomad's Boots of Striking","Nomad's Earrings of Slaying","Nomad's Choker of Slaying","Nomad's Wristbands of Slaying","Nomad's Ring of Slaying"
51431,0,0,"Nomad's Cap of Aiming","Nomad's Coat of Aiming","Nomad's Armguards of Aiming","Nomad's Breeches of Aiming","Nomad's Boots of Aiming","Nomad's Earrings of Aiming","Nomad's Choker of Aiming","Nomad's Wristbands of Aiming","Nomad's Ring of Aiming"
51432,0,0,"Nomad's Cap of Scouting","Nomad's Coat of Scouting","Nomad's Armguards of Scouting","Nomad's Breeches of Scouting","Nomad's Boots of Scouting","Nomad's Earrings of Aiming","Nomad's Choker of Aiming","Nomad's Wristbands of Aiming","Nomad's Ring of Aiming"
51433,0,0,"Nomad's Cap of Healing","Nomad's Coat of Healing","Nomad's Armlets of Healing","Nomad's Breeches of Healing","Nomad's Boots of Healing","Nomad's Earrings of Healing","Nomad's Choker of Healing","Nomad's Wristbands of Healing","Nomad's Ring of Healing"
51434,0,0,"Nomad's Cap of Casting","Nomad's Coat of Casting","Nomad's Armguards of Casting","Nomad's Breeches of Casting","Nomad's Boots of Casting","Nomad's Earrings of Casting","Nomad's Choker of Casting","Nomad's Wristbands of Casting","Nomad's Ring of Casting"
51435,0,0,"Yanxian Hachigane of Fending","Yanxian Hara-ate of Fending","Yanxian Kote of Fending","Yanxian Haidate of Fending","Yanxian Sune-ate of Fending","Yanxian Earring of Fending","Yanxian Necklace of Fending","Yanxian Bracelets of Fending","Yanxian Ring of Fending"
51436,0,0,"Yanxian Hachigane of Maiming","Yanxian Togi of Maiming","Yanxian Tekko of Maiming","Yanxian Haidate of Maiming","Yanxian Sune-ate of Maiming","Yanxian Earring of Slaying","Yanxian Necklace of Slaying","Yanxian Bracelets of Slaying","Yanxian Ring of Slaying"
51437,0,0,"Yanxian Hachigane of Striking","Yanxian Togi of Striking","Yanxian Tekko of Striking","Yanxian Haidate of Striking","Yanxian Sune-ate of Striking","Yanxian Earring of Slaying","Yanxian Necklace of Slaying","Yanxian Bracelets of Slaying","Yanxian Ring of Slaying"
51438,0,0,"Yanxian Hachigane of Aiming","Yanxian Dogi of Aiming","Yanxian Yugake of Aiming","Yanxian Haidate of Aiming","Yanxian Sune-ate of Aiming","Yanxian Earring of Aiming","Yanxian Necklace of Aiming","Yanxian Bracelets of Aiming","Yanxian Ring of Aiming"
51439,0,0,"Yanxian Hachigane of Scouting","Yanxian Togi of Scouting","Yanxian Tekko of Scouting","Yanxian Haidate of Scouting","Yanxian Sune-ate of Scouting","Yanxian Earring of Aiming","Yanxian Necklace of Aiming","Yanxian Bracelets of Aiming","Yanxian Ring of Aiming"
51440,0,0,"Yanxian Hachigane of Healing","Yanxian Dogi of Healing","Yanxian Tekko of Healing","Yanxian Hakama of Healing","Yanxian Kyahan of Healing","Yanxian Earring of Healing","Yanxian Necklace of Healing","Yanxian Bracelets of Healing","Yanxian Ring of Healing"
51441,0,0,"Yanxian Hachigane of Casting","Yanxian Dogi of Casting","Yanxian Tekko of Casting","Yanxian Hakama of Casting","Yanxian Kyahan of Casting","Yanxian Earring of Casting","Yanxian Necklace of Casting","Yanxian Bracelets of Casting","Yanxian Ring of Casting"
51442,0,0,"Xenobian Hood","Xenobian Surcoat","Xenobian Gauntlets","Xenobian Breeches","Xenobian Sollerets","Xenobian Paladin's Earrings","Xenobian Paladin's Choker","Xenobian Paladin's Bracelet","Xenobian Paladin's Ring"
51443,0,0,"Valerian Rune Fencer's Wings","Valerian Rune Fencer's Mail","Valerian Rune Fencer's Gauntlets","Valerian Rune Fencer's Breeches","Valerian Rune Fencer's Thighboots","Valerian Brawler's Earrings","Valerian Brawler's Choker","Valerian Brawler's Bracelet","Valerian Brawler's Ring"
51444,0,0,"Valerian Brawler's Hat","Valerian Brawler's Acton","Valerian Brawler's Gloves","Valerian Brawler's Bottoms","Valerian Brawler's Thighboots","Valerian Brawler's Earrings","Valerian Brawler's Choker","Valerian Brawler's Bracelet","Valerian Brawler's Ring"
51445,0,0,"Valerian Archer's Hat","Valerian Archer's Acton","Valerian Archer's Gloves","Valerian Archer's Bottoms","Valerian Archer's Boots","Valerian Archer's Earrings","Valerian Archer's Choker","Valerian Archer's Bracelet","Valerian Archer's Ring"
51446,0,0,"Valerian Vedette's Hat","Valerian Vedette's Acton","Valerian Vedette's Gloves","Valerian Vedette's Bottoms","Valerian Vedette's Thighboots","Valerian Archer's Earrings","Valerian Archer's Choker","Valerian Archer's Bracelet","Valerian Archer's Ring"
51447,0,0,"Valerian Priest's Hat","Valerian Priest's Top","Valerian Priest's Gloves","Valerian Priest's Bottoms","Valerian Priest's Boots","Valerian Priest's Earrings","Valerian Priest's Choker","Valerian Priest's Bracelet","Valerian Priest's Ring"
51448,0,0,"Valerian Dark Priest's Hat","Valerian Dark Priest's Top","Valerian Dark Priest's Gloves","Valerian Dark Priest's Bottoms","Valerian Dark Priest's Boots","Valerian Dark Priest's Earrings","Valerian Dark Priest's Choker","Valerian Dark Priest's Bracelet","Valerian Dark Priest's Ring"
51449,0,0,"Arhat Kabuto of Fending","Arhat Hara-ate of Fending","Arhat Kote of Fending","Arhat Tsutsu-hakama of Fending","Arhat Kyahan of Fending","Arhat Earring of Fending","Arhat Necklace of Fending","Arhat Bracelets of Fending","Arhat Ring of Fending"
